EOdd_sep_abs,matthews,thresh_g0,thresh_g1
1.7508482933044434,0.10293487459421158,0.21,0.77
1.7721099853515625,0.10012160986661911,0.21,0.79
1.7865049839019775,0.0983056053519249,0.21,0.81
1.7913475036621094,0.09771228581666946,0.21,0.83
1.8021304607391357,0.09586887061595917,0.21,0.85
1.804551601409912,0.09557212144136429,0.21,0.87
1.805213212966919,0.09575199335813522,0.21,0.89
1.8072375059127808,0.0953473299741745,0.21,0.91
1.8072375059127808,0.0953473299741745,0.21,0.93
1.8073698282241821,0.09538310021162033,0.21,0.95
1.8073698282241821,0.09538310021162033,0.21,0.97
1.8073698282241821,0.09538310021162033,0.21,0.99
0.21671396493911743,0.06810299307107925,0.23,0.01
0.21142160892486572,0.06970663368701935,0.23,0.03
0.20079714059829712,0.0715547502040863,0.23,0.05
0.18421870470046997,0.07509034872055054,0.23,0.07
0.16257286071777344,0.07870287448167801,0.23,0.09
0.1307525634765625,0.08140343427658081,0.23,0.11
0.10302048921585083,0.08646984398365021,0.23,0.13
0.06766742467880249,0.09110111743211746,0.23,0.15
0.036137938499450684,0.09790840744972229,0.23,0.17
0.007193267345428467,0.10317917913198471,0.23,0.19
0.05765599012374878,0.10703128576278687,0.23,0.21
0.1134902834892273,0.11020251363515854,0.23,0.23
0.16188901662826538,0.11561372876167297,0.23,0.25
0.2203696370124817,0.119516521692276,0.23,0.27
0.28316330909729004,0.12261762470006943,0.23,0.29
0.35775893926620483,0.12485203891992569,0.23,0.31
0.4196661710739136,0.1271175891160965,0.23,0.33
0.4925154447555542,0.1329478770494461,0.23,0.35
0.5711066126823425,0.13301366567611694,0.23,0.37
0.6403305530548096,0.1365196704864502,0.23,0.39
0.7179558873176575,0.13765670359134674,0.23,0.41
0.7910430431365967,0.13880474865436554,0.23,0.43
0.8645667433738708,0.13932156562805176,0.23,0.45
0.9344388246536255,0.14091990888118744,0.23,0.47
1.0044431686401367,0.14270105957984924,0.23,0.49
1.0680174827575684,0.14485153555870056,0.23,0.51
1.146727442741394,0.14362162351608276,0.23,0.53
1.2127095460891724,0.1429646909236908,0.23,0.55
1.2886807918548584,0.14035817980766296,0.23,0.57
1.3570706844329834,0.13679490983486176,0.23,0.59
1.4088692665100098,0.13641850650310516,0.23,0.61
1.4643590450286865,0.1342511773109436,0.23,0.63
1.5329076051712036,0.12709930539131165,0.23,0.65
1.5720574855804443,0.12532979249954224,0.23,0.67
1.6127816438674927,0.12113651633262634,0.23,0.69
1.645143985748291,0.11849161982536316,0.23,0.71
1.672703742980957,0.1154930591583252,0.23,0.73
1.7022875547409058,0.11209005862474442,0.23,0.75
1.7236816883087158,0.10931906849145889,0.23,0.77
1.744943380355835,0.10651078075170517,0.23,0.79
1.75933837890625,0.10469868034124374,0.23,0.81
1.7641808986663818,0.10410676896572113,0.23,0.83
1.7749638557434082,0.10226205736398697,0.23,0.85
1.7773849964141846,0.10196597874164581,0.23,0.87
1.7780466079711914,0.10214822739362717,0.23,0.89
1.7800709009170532,0.10174258053302765,0.23,0.91
1.7800709009170532,0.10174258053302765,0.23,0.93
1.7802032232284546,0.10177924484014511,0.23,0.95
1.7802032232284546,0.10177924484014511,0.23,0.97
1.7802032232284546,0.10177924484014511,0.23,0.99
0.25531691312789917,0.06851538270711899,0.25,0.01
0.25002455711364746,0.07008950412273407,0.25,0.03
0.23940008878707886,0.07193573564291,0.25,0.05
0.2228216528892517,0.07544700056314468,0.25,0.07
0.20117580890655518,0.0790671855211258,0.25,0.09
0.16935551166534424,0.08185556530952454,0.25,0.11
0.14162343740463257,0.08691856265068054,0.25,0.13
0.10627037286758423,0.09159518778324127,0.25,0.15
0.07474088668823242,0.09839002788066864,0.25,0.17
0.03140968084335327,0.10372920334339142,0.25,0.19
0.01905304193496704,0.10769072920084,0.25,0.21
0.07488733530044556,0.11098549515008926,0.25,0.23
0.12328606843948364,0.11646559834480286,0.25,0.25
0.18176668882369995,0.12047639489173889,0.25,0.27
0.2445603609085083,0.12369588762521744,0.25,0.29
0.3191559910774231,0.1260709911584854,0.25,0.31
0.38106322288513184,0.12844376266002655,0.25,0.33
0.45391249656677246,0.13438411056995392,0.25,0.35
0.5325036644935608,0.13458670675754547,0.25,0.37
0.6017276048660278,0.13820190727710724,0.25,0.39
0.6793529391288757,0.13946343958377838,0.25,0.41
0.7524400949478149,0.1407264918088913,0.25,0.43
0.8259637951850891,0.14135664701461792,0.25,0.45
0.8958358764648438,0.1430642455816269,0.25,0.47
0.965840220451355,0.14495722949504852,0.25,0.49
1.029414415359497,0.14721398055553436,0.25,0.51
1.1081244945526123,0.1460987776517868,0.25,0.53
1.1741065979003906,0.1455390900373459,0.25,0.55
1.2500778436660767,0.1430322527885437,0.25,0.57
1.318467617034912,0.1395481377840042,0.25,0.59
1.3702661991119385,0.1392475813627243,0.25,0.61
1.4257562160491943,0.13714760541915894,0.25,0.63
1.4943046569824219,0.13003838062286377,0.25,0.65
1.533454418182373,0.1283114105463028,0.25,0.67
1.574178695678711,0.1241404339671135,0.25,0.69
1.6065411567687988,0.12151852995157242,0.25,0.71
1.6341006755828857,0.11853200197219849,0.25,0.73
1.663684606552124,0.1151387169957161,0.25,0.75
1.6850786209106445,0.11237159371376038,0.25,0.77
1.7063404321670532,0.10956616699695587,0.25,0.79
1.7207354307174683,0.10775652527809143,0.25,0.81
1.7255778312683105,0.10716556757688522,0.25,0.83
1.7363609075546265,0.10531798005104065,0.25,0.85
1.7387821674346924,0.10502234101295471,0.25,0.87
1.7394436597824097,0.10520714521408081,0.25,0.89
1.7414679527282715,0.10480039566755295,0.25,0.91
1.7414679527282715,0.10480039566755295,0.25,0.93
1.7416002750396729,0.104837566614151,0.25,0.95
1.7416002750396729,0.104837566614151,0.25,0.97
1.7416002750396729,0.104837566614151,0.25,0.99
0.29186010360717773,0.06958480179309845,0.27,0.01
0.286567747592926,0.07112561166286469,0.27,0.03
0.2759432792663574,0.07295488566160202,0.27,0.05
0.2593648433685303,0.07642307132482529,0.27,0.07
0.23771899938583374,0.08002444356679916,0.27,0.09
0.2058987021446228,0.08285851031541824,0.27,0.11
0.17816662788391113,0.08789549022912979,0.27,0.13
0.1428135633468628,0.0925878956913948,0.27,0.15
0.11128407716751099,0.09935274720191956,0.27,0.17
0.06795287132263184,0.10473250597715378,0.27,0.19
0.017490148544311523,0.10877401381731033,0.27,0.21
0.03834414482116699,0.11216424405574799,0.27,0.23
0.08674287796020508,0.11769616603851318,0.27,0.25
0.1452234983444214,0.12179545313119888,0.27,0.27
0.20801717042922974,0.1251150369644165,0.27,0.29
0.28261280059814453,0.1276121735572815,0.27,0.31
0.34452003240585327,0.1300797313451767,0.27,0.33
0.4173693060874939,0.13612033426761627,0.27,0.35
0.4959604740142822,0.13644737005233765,0.27,0.37
0.5651844143867493,0.14016491174697876,0.27,0.39
0.6428097486495972,0.1415432244539261,0.27,0.41
0.7158969044685364,0.14291532337665558,0.27,0.43
0.7894206047058105,0.14365381002426147,0.27,0.45
0.8592926859855652,0.14546768367290497,0.27,0.47
0.9292970299720764,0.1474703699350357,0.27,0.49
0.9928712844848633,0.14983205497264862,0.27,0.51
1.0715813636779785,0.14882953464984894,0.27,0.53
1.1375634670257568,0.14836661517620087,0.27,0.55
1.2135345935821533,0.14595776796340942,0.27,0.57
1.2819244861602783,0.14255137741565704,0.27,0.59
1.3337230682373047,0.14232754707336426,0.27,0.61
1.389212965965271,0.14029502868652344,0.27,0.63
1.457761526107788,0.13322603702545166,0.27,0.65
1.4969112873077393,0.13154196739196777,0.27,0.67
1.5376355648040771,0.12739206850528717,0.27,0.69
1.5699979066848755,0.12479259818792343,0.27,0.71
1.597557544708252,0.12181665003299713,0.27,0.73
1.6271414756774902,0.11843272298574448,0.27,0.75
1.6485354900360107,0.11566874384880066,0.27,0.77
1.6697971820831299,0.11286498606204987,0.27,0.79
1.684192180633545,0.11105768382549286,0.27,0.81
1.6890347003936768,0.11046707630157471,0.27,0.83
1.6998176574707031,0.10861622542142868,0.27,0.85
1.702238917350769,0.1083209291100502,0.27,0.87
1.7029004096984863,0.10850827395915985,0.27,0.89
1.7049248218536377,0.10810043662786484,0.27,0.91
1.7049248218536377,0.10810043662786484,0.27,0.93
1.705057144165039,0.10813793540000916,0.27,0.95
1.705057144165039,0.10813793540000916,0.27,0.97
1.705057144165039,0.10813793540000916,0.27,0.99
0.3317752480506897,0.06986651569604874,0.29,0.01
0.326482892036438,0.07138237357139587,0.29,0.03
0.3158584237098694,0.07320363819599152,0.29,0.05
0.29927998781204224,0.07664498686790466,0.29,0.07
0.2776341438293457,0.08024270087480545,0.29,0.09
0.24581384658813477,0.08313418179750443,0.29,0.11
0.2180817723274231,0.08816416561603546,0.29,0.13
0.18272870779037476,0.09288915991783142,0.29,0.15
0.15119922161102295,0.09964494407176971,0.29,0.17
0.1078680157661438,0.10508226603269577,0.29,0.19
0.057405292987823486,0.10921813547611237,0.29,0.21
0.009822070598602295,0.11271807551383972,0.29,0.23
0.046827733516693115,0.11831782013177872,0.29,0.25
0.10530835390090942,0.12252044677734375,0.29,0.27
0.16810202598571777,0.125953808426857,0.29,0.29
0.24269765615463257,0.12858715653419495,0.29,0.31
0.3046048879623413,0.13116143643856049,0.29,0.33
0.37745416164398193,0.1373194307088852,0.29,0.35
0.45604532957077026,0.13778181374073029,0.29,0.37
0.5252692699432373,0.14161483943462372,0.29,0.39
0.6028946042060852,0.14312149584293365,0.29,0.41
0.6759817600250244,0.14461344480514526,0.29,0.43
0.7495054602622986,0.1454702913761139,0.29,0.45
0.8193775415420532,0.1474011242389679,0.29,0.47
0.8893818855285645,0.1495245099067688,0.29,0.49
0.9529561400413513,0.15200237929821014,0.29,0.51
1.0316661596298218,0.15112099051475525,0.29,0.53
1.0976482629776,0.15076225996017456,0.29,0.55
1.1736195087432861,0.14845868945121765,0.29,0.57
1.2420094013214111,0.14513395726680756,0.29,0.59
1.2938079833984375,0.14499354362487793,0.29,0.61
1.3492977619171143,0.14303317666053772,0.29,0.63
1.4178462028503418,0.1360039860010147,0.29,0.65
1.456996202468872,0.13436566293239594,0.29,0.67
1.4977203607559204,0.13023653626441956,0.29,0.69
1.5300827026367188,0.12765958905220032,0.29,0.71
1.5576424598693848,0.12469436973333359,0.29,0.73
1.5872262716293335,0.12131824344396591,0.29,0.75
1.6086204051971436,0.11855591088533401,0.29,0.77
1.6298820972442627,0.11575284600257874,0.29,0.79
1.6442770957946777,0.11394598335027695,0.29,0.81
1.6491196155548096,0.11335629224777222,0.29,0.83
1.659902572631836,0.11149999499320984,0.29,0.85
1.6623237133026123,0.11120490729808807,0.29,0.87
1.6629853248596191,0.11139576137065887,0.29,0.89
1.665009617805481,0.11098626255989075,0.29,0.91
1.665009617805481,0.11098626255989075,0.29,0.93
1.6651419401168823,0.1110243946313858,0.29,0.95
1.6651419401168823,0.1110243946313858,0.29,0.97
1.6651419401168823,0.1110243946313858,0.29,0.99
0.3728697896003723,0.07165683805942535,0.31,0.01
0.3675774335861206,0.07313743978738785,0.31,0.03
0.356952965259552,0.07493172585964203,0.31,0.05
0.34037452936172485,0.07831723242998123,0.31,0.07
0.3187286853790283,0.08187738060951233,0.31,0.09
0.2869083881378174,0.084784597158432,0.31,0.11
0.2591763138771057,0.08977227658033371,0.31,0.13
0.22382324934005737,0.09449271112680435,0.31,0.15
0.19229376316070557,0.10120681673288345,0.31,0.17
0.14896255731582642,0.1066676452755928,0.31,0.19
0.0984998345375061,0.11086777597665787,0.31,0.21
0.04266554117202759,0.11445099115371704,0.31,0.23
0.005733191967010498,0.12009818106889725,0.31,0.25
0.0642138123512268,0.12438583374023438,0.31,0.27
0.12700748443603516,0.1279190480709076,0.31,0.29
0.20160311460494995,0.13067711889743805,0.31,0.31
0.2635103464126587,0.13335156440734863,0.31,0.33
0.3363596200942993,0.13962316513061523,0.31,0.35
0.41495078802108765,0.1402198225259781,0.31,0.37
0.4841747283935547,0.14417089521884918,0.31,0.39
0.5618000626564026,0.14581038057804108,0.31,0.41
0.6348872184753418,0.1474287062883377,0.31,0.43
0.708410918712616,0.14841188490390778,0.31,0.45
0.7782829999923706,0.1504707932472229,0.31,0.47
0.8482873439788818,0.15272729098796844,0.31,0.49
0.9118615984916687,0.1553359180688858,0.31,0.51
0.9905716180801392,0.15459053218364716,0.31,0.53
1.0565537214279175,0.15434996783733368,0.31,0.55
1.1325249671936035,0.15216544270515442,0.31,0.57
1.2009148597717285,0.14893397688865662,0.31,0.59
1.2527134418487549,0.1488906294107437,0.31,0.61
1.3082032203674316,0.14701400697231293,0.31,0.63
1.3767516613006592,0.14002859592437744,0.31,0.65
1.4159016609191895,0.13844448328018188,0.31,0.67
1.4566258192062378,0.1343381404876709,0.31,0.69
1.4889881610870361,0.1317887306213379,0.31,0.71
1.5165479183197021,0.12883450090885162,0.31,0.73
1.5461317300796509,0.12546797096729279,0.31,0.75
1.567525863647461,0.12270661443471909,0.31,0.77
1.58878755569458,0.11990363150835037,0.31,0.79
1.6031825542449951,0.11809798330068588,0.31,0.81
1.608025074005127,0.11750885099172592,0.31,0.83
1.6188080310821533,0.11564606428146362,0.31,0.85
1.6212291717529297,0.11535143107175827,0.31,0.87
1.6218907833099365,0.11554570496082306,0.31,0.89
1.6239150762557983,0.1151341050863266,0.31,0.91
1.6239150762557983,0.1151341050863266,0.31,0.93
1.6240473985671997,0.11517300456762314,0.31,0.95
1.6240473985671997,0.11517300456762314,0.31,0.97
1.6240473985671997,0.11517300456762314,0.31,0.99
0.4208410978317261,0.07004281878471375,0.33,0.01
0.41554874181747437,0.07151343673467636,0.33,0.03
0.40492427349090576,0.07331695407629013,0.33,0.05
0.3883458375930786,0.0767061859369278,0.33,0.07
0.3666999936103821,0.08029261976480484,0.33,0.09
0.33487969636917114,0.08328231424093246,0.33,0.11
0.3071476221084595,0.08829997479915619,0.33,0.13
0.27179455757141113,0.09308736771345139,0.33,0.15
0.24026507139205933,0.09983287751674652,0.33,0.17
0.19693386554718018,0.10538618266582489,0.33,0.19
0.14647114276885986,0.10971102118492126,0.33,0.21
0.09063684940338135,0.11343322694301605,0.33,0.23
0.04223811626434326,0.1191810816526413,0.33,0.25
0.016242504119873047,0.12360242009162903,0.33,0.27
0.0790361762046814,0.1272781491279602,0.33,0.29
0.1536318063735962,0.13020163774490356,0.33,0.31
0.21553903818130493,0.13300742208957672,0.33,0.33
0.28838831186294556,0.13943184912204742,0.33,0.35
0.3669794797897339,0.14018689095973969,0.33,0.37
0.4362034201622009,0.14428097009658813,0.33,0.39
0.5138287544250488,0.14607293903827667,0.33,0.41
0.586915910243988,0.14783358573913574,0.33,0.43
0.6604396104812622,0.14895598590373993,0.33,0.45
0.7303116917610168,0.1511540561914444,0.33,0.47
0.8003160357475281,0.1535550057888031,0.33,0.49
0.8638902902603149,0.1563023030757904,0.33,0.51
0.9426003694534302,0.15569643676280975,0.33,0.53
1.008582353591919,0.155577152967453,0.33,0.55
1.0845537185668945,0.15351149439811707,0.33,0.57
1.15294349193573,0.15037092566490173,0.33,0.59
1.2047420740127563,0.1504247784614563,0.33,0.61
1.2602319717407227,0.14863000810146332,0.33,0.63
1.3287804126739502,0.14168068766593933,0.33,0.65
1.367930293083191,0.14014765620231628,0.33,0.67
1.4086544513702393,0.13605980575084686,0.33,0.69
1.4410169124603271,0.13353313505649567,0.33,0.71
1.4685765504837036,0.13058705627918243,0.33,0.73
1.4981603622436523,0.12722451984882355,0.33,0.75
1.5195544958114624,0.12446115165948868,0.33,0.77
1.540816307067871,0.12165452539920807,0.33,0.79
1.5552113056182861,0.11984763294458389,0.33,0.81
1.5600537061691284,0.11925777047872543,0.33,0.83
1.5708367824554443,0.11738624423742294,0.33,0.85
1.5732579231262207,0.11709118634462357,0.33,0.87
1.5739195346832275,0.11728981882333755,0.33,0.89
1.5759437084197998,0.11687587946653366,0.33,0.91
1.5759437084197998,0.11687587946653366,0.33,0.93
1.5760760307312012,0.11691535264253616,0.33,0.95
1.5760760307312012,0.11691535264253616,0.33,0.97
1.5760760307312012,0.11691535264253616,0.33,0.99
0.4658723473548889,0.07057329267263412,0.35,0.01
0.4605799913406372,0.07202156633138657,0.35,0.03
0.4499555230140686,0.07381121069192886,0.35,0.05
0.43337708711624146,0.07716905325651169,0.35,0.07
0.4117312431335449,0.08073984831571579,0.35,0.09
0.379910945892334,0.08375822007656097,0.35,0.11
0.3521788716316223,0.08876056969165802,0.35,0.13
0.316825807094574,0.0935644879937172,0.35,0.15
0.28529632091522217,0.10029839724302292,0.35,0.17
0.24196511507034302,0.10589530318975449,0.35,0.19
0.1915023922920227,0.11029785126447678,0.35,0.21
0.1356680989265442,0.11411529779434204,0.35,0.23
0.0872693657875061,0.1199299544095993,0.35,0.25
0.028788745403289795,0.12445124983787537,0.35,0.27
0.034004926681518555,0.12823981046676636,0.35,0.29
0.10860055685043335,0.13130025565624237,0.35,0.31
0.1705077886581421,0.134218230843544,0.35,0.33
0.24335706233978271,0.14077764749526978,0.35,0.35
0.32194823026657104,0.1416761428117752,0.35,0.37
0.3911721706390381,0.14590486884117126,0.35,0.39
0.468797504901886,0.14784212410449982,0.35,0.41
0.5418846607208252,0.14974169433116913,0.35,0.43
0.6154083609580994,0.15100274980068207,0.35,0.45
0.685280442237854,0.1533428579568863,0.35,0.47
0.7552847862243652,0.15589308738708496,0.35,0.49
0.8188590407371521,0.15878701210021973,0.35,0.51
0.8975690603256226,0.1583285927772522,0.35,0.53
0.9635511636734009,0.15833906829357147,0.35,0.55
1.039522409439087,0.15640193223953247,0.35,0.57
1.107912302017212,0.15335994958877563,0.35,0.59
1.1597108840942383,0.15352238714694977,0.35,0.61
1.215200662612915,0.1518188714981079,0.35,0.63
1.2837492227554321,0.14490877091884613,0.35,0.65
1.3228991031646729,0.14343436062335968,0.35,0.67
1.3636232614517212,0.1393667757511139,0.35,0.69
1.3959856033325195,0.1368669718503952,0.35,0.71
1.4235453605651855,0.1339299976825714,0.35,0.73
1.4531291723251343,0.13057297468185425,0.35,0.75
1.4745233058929443,0.12780742347240448,0.35,0.77
1.4957849979400635,0.12499704211950302,0.35,0.79
1.5101799964904785,0.12318840622901917,0.35,0.81
1.5150225162506104,0.12259899824857712,0.35,0.83
1.5258054733276367,0.12071757763624191,0.35,0.85
1.528226613998413,0.1204223707318306,0.35,0.87
1.52888822555542,0.12062563747167587,0.35,0.89
1.5309125185012817,0.12020853906869888,0.35,0.91
1.5309125185012817,0.12020853906869888,0.35,0.93
1.531044840812683,0.12024915218353271,0.35,0.95
1.531044840812683,0.12024915218353271,0.35,0.97
1.531044840812683,0.12024915218353271,0.35,0.99
0.5098903179168701,0.0744345486164093,0.37,0.01
0.5045979619026184,0.07584500312805176,0.37,0.03
0.4939734935760498,0.0775950476527214,0.37,0.05
0.47739505767822266,0.08088057488203049,0.37,0.07
0.4557492136955261,0.0843883603811264,0.37,0.09
0.4239289164543152,0.08737965673208237,0.37,0.11
0.3961968421936035,0.0923142358660698,0.37,0.13
0.3608437776565552,0.09707946330308914,0.37,0.15
0.32931429147720337,0.10375021398067474,0.37,0.17
0.2859830856323242,0.10933851450681686,0.37,0.19
0.2355203628540039,0.11377207934856415,0.37,0.21
0.1796860694885254,0.11764353513717651,0.37,0.23
0.1312873363494873,0.12349054962396622,0.37,0.25
0.072806715965271,0.1280823051929474,0.37,0.27
0.010013043880462646,0.13196027278900146,0.37,0.29
0.06458258628845215,0.13513876497745514,0.37,0.31
0.1264898180961609,0.13815829157829285,0.37,0.33
0.1993390917778015,0.14484688639640808,0.37,0.35
0.27793025970458984,0.14588840305805206,0.37,0.37
0.3471542000770569,0.15025795996189117,0.37,0.39
0.4247795343399048,0.15235157310962677,0.37,0.41
0.497866690158844,0.1544048935174942,0.37,0.43
0.5713903903961182,0.15582214295864105,0.37,0.45
0.6412624716758728,0.15832777321338654,0.37,0.47
0.711266815662384,0.16105546057224274,0.37,0.49
0.7748410701751709,0.16412825882434845,0.37,0.51
0.8535511493682861,0.16385020315647125,0.37,0.53
0.9195331931114197,0.16402238607406616,0.37,0.55
0.9955043792724609,0.1622466892004013,0.37,0.57
1.063894271850586,0.1593303233385086,0.37,0.59
1.1156928539276123,0.1596333235502243,0.37,0.61
1.1711827516555786,0.15804985165596008,0.37,0.63
1.2397313117980957,0.15119341015815735,0.37,0.65
1.2788810729980469,0.14979834854602814,0.37,0.67
1.3196053504943848,0.1457606554031372,0.37,0.69
1.351967692375183,0.14329932630062103,0.37,0.71
1.3795273303985596,0.14037686586380005,0.37,0.73
1.4091112613677979,0.13703058660030365,0.37,0.75
1.4305052757263184,0.13426466286182404,0.37,0.77
1.4517669677734375,0.13145193457603455,0.37,0.79
1.4661619663238525,0.12964367866516113,0.37,0.81
1.4710044860839844,0.1290544718503952,0.37,0.83
1.4817874431610107,0.12716132402420044,0.37,0.85
1.4842087030410767,0.12686628103256226,0.37,0.87
1.484870195388794,0.12707559764385223,0.37,0.89
1.4868946075439453,0.12665487825870514,0.37,0.91
1.4868946075439453,0.12665487825870514,0.37,0.93
1.4870269298553467,0.12669675052165985,0.37,0.95
1.4870269298553467,0.12669675052165985,0.37,0.97
1.4870269298553467,0.12669675052165985,0.37,0.99
0.5561009049415588,0.07632715255022049,0.39,0.01
0.5508085489273071,0.07771502435207367,0.39,0.03
0.5401840806007385,0.07944627851247787,0.39,0.05
0.5236056447029114,0.08269461989402771,0.39,0.07
0.5019598007202148,0.086176298558712,0.39,0.09
0.4701395034790039,0.08917643129825592,0.39,0.11
0.44240742921829224,0.09408512711524963,0.39,0.13
0.4070543646812439,0.09885162115097046,0.39,0.15
0.3755248785018921,0.10550229996442795,0.39,0.17
0.33219367265701294,0.111119344830513,0.39,0.19
0.2817309498786926,0.11561448127031326,0.39,0.21
0.2258966565132141,0.11956678330898285,0.39,0.23
0.17749792337417603,0.12547476589679718,0.39,0.25
0.11901730298995972,0.13016033172607422,0.39,0.27
0.05622363090515137,0.1341475546360016,0.39,0.29
0.018371999263763428,0.13746188580989838,0.39,0.31
0.08027923107147217,0.1405968964099884,0.39,0.33
0.1531285047531128,0.14743472635746002,0.39,0.35
0.23171967267990112,0.1486281007528305,0.39,0.37
0.30094361305236816,0.1531504988670349,0.39,0.39
0.37856894731521606,0.15540823340415955,0.39,0.41
0.4516561031341553,0.15762175619602203,0.39,0.43
0.5251798033714294,0.15920090675354004,0.39,0.45
0.5950518846511841,0.1618778556585312,0.39,0.47
0.6650562286376953,0.16478899121284485,0.39,0.49
0.7286304831504822,0.16804562509059906,0.39,0.51
0.8073405027389526,0.16794970631599426,0.39,0.53
0.873322606086731,0.16828565299510956,0.39,0.55
0.949293851852417,0.16667203605175018,0.39,0.57
1.017683744430542,0.16388043761253357,0.39,0.59
1.0694823265075684,0.1643267422914505,0.39,0.61
1.1249721050262451,0.1628636121749878,0.39,0.63
1.1935205459594727,0.15605561435222626,0.39,0.65
1.232670545578003,0.15473981201648712,0.39,0.67
1.2733947038650513,0.15072858333587646,0.39,0.69
1.3057570457458496,0.14830391108989716,0.39,0.71
1.3333168029785156,0.1453937143087387,0.39,0.73
1.3629006147384644,0.1420552134513855,0.39,0.75
1.3842947483062744,0.13928605616092682,0.39,0.77
1.4055564403533936,0.1364683210849762,0.39,0.79
1.4199514389038086,0.13465870916843414,0.39,0.81
1.4247939586639404,0.13406933844089508,0.39,0.83
1.4355769157409668,0.13216252624988556,0.39,0.85
1.4379980564117432,0.13186733424663544,0.39,0.87
1.43865966796875,0.1320832371711731,0.39,0.89
1.4406839609146118,0.1316581815481186,0.39,0.91
1.4406839609146118,0.1316581815481186,0.39,0.93
1.4408162832260132,0.13170158863067627,0.39,0.95
1.4408162832260132,0.13170158863067627,0.39,0.97
1.4408162832260132,0.13170158863067627,0.39,0.99
0.6119372248649597,0.07433310151100159,0.41,0.01
0.606644868850708,0.07571665197610855,0.41,0.03
0.5960204005241394,0.07745696604251862,0.41,0.05
0.5794419646263123,0.08071296662092209,0.41,0.07
0.5577961206436157,0.0842190533876419,0.41,0.09
0.5259758234024048,0.08728344738483429,0.41,0.11
0.4982437491416931,0.09222467988729477,0.41,0.13
0.4628906846046448,0.09705262631177902,0.41,0.15
0.43136119842529297,0.10374424606561661,0.41,0.17
0.3880299925804138,0.10944971442222595,0.41,0.19
0.3375672698020935,0.11406107246875763,0.41,0.21
0.281732976436615,0.11814431846141815,0.41,0.23
0.2333342432975769,0.1241607517004013,0.41,0.25
0.1748536229133606,0.12898403406143188,0.41,0.27
0.11205995082855225,0.13311947882175446,0.41,0.29
0.03746432065963745,0.13660673797130585,0.41,0.31
0.02444291114807129,0.13988520205020905,0.41,0.33
0.09729218482971191,0.14690744876861572,0.41,0.35
0.17588335275650024,0.14827382564544678,0.41,0.37
0.24510729312896729,0.15297093987464905,0.41,0.39
0.3227326273918152,0.15540868043899536,0.41,0.41
0.3958197832107544,0.15779578685760498,0.41,0.43
0.46934348344802856,0.15954625606536865,0.41,0.45
0.5392155647277832,0.16240374743938446,0.41,0.47
0.6092199087142944,0.16550582647323608,0.41,0.49
0.6727941632270813,0.16895295679569244,0.41,0.51
0.7515041828155518,0.1690397560596466,0.41,0.53
0.8174862861633301,0.1695398986339569,0.41,0.55
0.8934575319290161,0.1680842638015747,0.41,0.57
0.9618473649024963,0.16541120409965515,0.41,0.59
1.0136460065841675,0.16599860787391663,0.41,0.61
1.0691359043121338,0.16465075314044952,0.41,0.63
1.1376843452453613,0.15787643194198608,0.41,0.65
1.1768341064453125,0.15663489699363708,0.41,0.67
1.2175583839416504,0.15264074504375458,0.41,0.69
1.2499208450317383,0.1502458155155182,0.41,0.71
1.2774803638458252,0.1473405957221985,0.41,0.73
1.3070642948150635,0.1440010517835617,0.41,0.75
1.328458309173584,0.14122237265110016,0.41,0.77
1.3497201204299927,0.13839265704154968,0.41,0.79
1.3641151189804077,0.13657662272453308,0.41,0.81
1.36895751953125,0.1359853297472,0.41,0.83
1.379740595817566,0.13406074047088623,0.41,0.85
1.3821618556976318,0.1337646245956421,0.41,0.87
1.3828233480453491,0.13398727774620056,0.41,0.89
1.384847640991211,0.13355746865272522,0.41,0.91
1.384847640991211,0.13355746865272522,0.41,0.93
1.3849799633026123,0.13360176980495453,0.41,0.95
1.3849799633026123,0.13360176980495453,0.41,0.97
1.3849799633026123,0.13360176980495453,0.41,0.99
0.6631475687026978,0.07457666099071503,0.43,0.01
0.657855212688446,0.07594814151525497,0.43,0.03
0.6472307443618774,0.07768271118402481,0.43,0.05
0.6306523084640503,0.0809243842959404,0.43,0.07
0.6090064644813538,0.08442744612693787,0.43,0.09
0.5771861672401428,0.08752014487981796,0.43,0.11
0.5494540929794312,0.09246349334716797,0.43,0.13
0.5141010284423828,0.09731808304786682,0.43,0.15
0.482571542263031,0.10402064770460129,0.43,0.17
0.43924033641815186,0.10977978259325027,0.43,0.19
0.38877761363983154,0.11447251588106155,0.43,0.21
0.332943320274353,0.11865433305501938,0.43,0.23
0.28454458713531494,0.12475409358739853,0.43,0.25
0.22606396675109863,0.12968996167182922,0.43,0.27
0.16327029466629028,0.13395154476165771,0.43,0.29
0.08867466449737549,0.13759098947048187,0.43,0.31
0.026767432689666748,0.14099955558776855,0.43,0.33
0.04608184099197388,0.14819614589214325,0.43,0.35
0.12467300891876221,0.14972661435604095,0.43,0.37
0.19389694929122925,0.15459692478179932,0.43,0.39
0.27152228355407715,0.1572151482105255,0.43,0.41
0.34460943937301636,0.1597793847322464,0.43,0.43
0.4181331396102905,0.1617077738046646,0.43,0.45
0.48800522089004517,0.16475637257099152,0.43,0.47
0.5580095648765564,0.16806462407112122,0.43,0.49
0.6215838193893433,0.17172037065029144,0.43,0.51
0.7002938985824585,0.17200806736946106,0.43,0.53
0.766275942325592,0.17269167304039001,0.43,0.55
